source,target,weight_1,weight_2,weight_3,weight_4
1416,4505,1,5,8,4
1416,1416,8,4,8,3
3966,9564,8,3,3,1
1684,4884,3,7,9,4
2803,2337,2,7,1,2
9108,9108,9,8,2,1
1307,4631,10,9,5,2
7175,7563,4,5,1,3
2692,7184,9,6,2,2
1307,2685,4,4,10,3
1388,4076,3,6,5,3
8520,6268,7,3,3,10
5441,4158,9,2,7,6
6506,6506,6,9,4,2
5896,5896,6,6,1,8
6101,6101,2,5,1,4
3418,1372,1,6,10,8
3713,4822,1,8,8,8
6550,6550,9,7,10,9
245,4467,2,9,8,1
2702,2702,8,4,7,9
4827,4827,2,5,8,7
2400,3272,3,7,1,3
1457,9531,7,8,6,6
9108,8199,10,2,2,2
6482,4912,9,6,7,4
7676,7676,5,2,1,1
8935,5505,10,8,10,5
1457,1457,2,1,3,6
5760,2824,5,6,2,8
8285,8285,4,3,2,5
2069,9915,5,1,10,10
6283,2280,1,6,6,9
7058,7058,3,10,8,10
8810,2238,9,5,10,4
3379,305,2,2,6,3
6550,6892,8,2,4,10
2148,9544,1,9,1,9
4300,4662,4,8,10,9
9276,2676,2,6,2,8
8732,8732,8,7,3,2
7618,6224,3,2,2,1
5767,494,4,9,8,10
9197,7143,7,2,1,6
8957,7549,9,3,8,7
655,7852,1,6,4,1
3966,6653,2,4,4,10
5262,2548,1,8,6,3
9108,6200,6,8,1,8
5553,5330,6,5,2,1
5548,3493,8,6,5,4
9515,9515,2,8,8,1
4300,6004,8,2,2,5
5548,1327,7,2,9,7
6991,3226,1,2,10,7
250,250,1,5,10,5
2625,6774,2,2,10,2
2629,1762,5,7,8,8
4827,5774,10,2,5,5
263,7052,2,2,10,10
9197,399,7,8,8,3
4824,4824,6,6,3,4
8549,8549,1,9,4,3
8520,7936,8,2,6,3
6991,6991,5,3,1,2
5548,9606,3,9,5,1
6283,1848,5,2,5,7
9108,9108,5,7,8,3
5272,5272,1,2,2,6
5247,4380,10,5,3,6
8850,8850,1,4,5,9
4300,4300,6,6,4,9
5247,5247,2,7,1,7
4556,4556,1,8,9,4
6283,1884,3,3,5,3
4300,2077,6,7,6,2
1337,1337,3,6,9,3
5548,1504,1,6,5,9
4814,4814,10,7,3,8
9197,2659,7,6,2,9
9197,1714,7,2,3,8
9767,3237,9,6,7,3
6283,6283,2,2,4,9
3190,7387,9,9,10,7
6405,6183,9,2,4,1
6283,6414,3,8,1,5
4816,3036,9,4,9,5
9366,1084,4,1,4,7
4814,4814,10,7,8,3
1416,1348,9,10,10,2
9108,1736,5,4,4,6
3877,3877,3,10,5,6
6283,6283,4,6,5,1
5548,8679,1,3,4,3
5548,92,2,5,9,10
771,771,10,10,5,4
2600,2335,4,5,8,4
1416,6863,10,5,7,2
1416,9289,2,2,5,1
3298,3298,10,4,5,4
1457,1457,7,7,3,9
6104,6104,10,9,9,10
1416,1416,8,6,5,6
4814,4814,8,1,4,3
8830,2392,2,9,8,9
1416,2542,7,8,7,7
6193,4758,10,9,3,6
1388,1388,8,6,1,7
1416,8264,6,7,10,5
9197,5547,1,3,4,7
3190,3190,1,8,6,4
4556,7128,7,6,2,6
6283,3543,2,9,10,2
9045,9045,10,5,4,10
5548,7675,1,3,4,6
4507,4820,9,10,9,2
4827,3193,9,10,8,9
5929,6619,3,4,8,6
7268,2211,5,1,7,2
3068,3068,6,6,9,9
1416,1416,10,5,7,5
2847,2079,10,3,8,4
5548,1373,1,5,1,1
7682,7682,5,8,5,3
6550,5573,5,3,10,9
9108,9134,2,8,1,7
7539,3947,10,10,4,10
4423,4423,3,2,7,7
9197,3390,2,9,7,8
1416,897,8,7,4,6
6060,3882,8,1,10,7
3523,130,7,10,2,1
9045,2016,3,3,2,4
9560,9142,4,1,1,7
6584,5243,3,6,9,4
4441,6389,1,2,2,4
9514,26,6,8,4,7
6283,8402,6,4,3,1
3068,7863,3,3,5,6
4803,4803,10,6,6,5
1416,1416,2,10,1,3
6584,5574,9,10,5,6
8759,274,8,6,3,10
4556,8046,4,8,8,9
1854,8045,8,9,8,4
8402,2398,2,9,8,8
548,548,6,2,8,10
7224,7224,3,3,9,1
5548,5548,10,5,4,2
9197,2434,10,7,1,10
9197,9197,2,6,9,1
7727,4063,8,6,1,2
9197,6321,7,7,9,1
1416,1416,6,3,5,6
432,8409,4,10,4,8
9956,9956,3,9,9,3
4556,4556,7,3,7,7
9560,9037,7,3,8,5
8285,3977,8,4,5,9
1457,1457,1,9,6,9
7394,6386,9,8,3,6
5897,5562,4,10,7,5
8285,7666,10,4,1,3
9515,5845,3,8,5,5
6774,2678,9,3,2,9
2847,7397,9,6,9,3
9860,770,5,7,7,7
9276,6434,10,6,2,10
6774,1295,9,10,3,5
9197,1245,9,4,4,7
6584,6584,10,5,4,6
5548,2580,9,4,2,5
6283,7272,9,5,9,8
9515,4414,10,6,5,9
5441,6856,5,6,8,4
4827,267,9,2,9,8
9638,3525,4,7,7,1
1416,180,7,6,8,9
213,3041,2,2,4,9
8313,8313,6,10,2,2
4434,4434,8,2,2,4
1337,7733,8,10,4,8
9197,5298,7,1,6,5
1570,3941,6,9,3,10
0,6846,6,3,8,8
9169,9227,3,2,10,1
6283,4108,7,6,10,3
9515,9515,7,10,9,10
92,441,4,4,1,1
2585,5391,8,3,9,5
1854,3389,8,5,1,4
6271,198,9,5,8,7
3861,3861,10,6,2,1
5072,5072,10,2,10,2
2600,7288,3,9,5,8
9108,8758,9,6,3,7
6283,2427,1,4,2,3
8810,4613,7,9,9,5
2069,5926,2,2,8,7
6283,6409,4,4,10,2
4308,6762,10,5,8,1
4991,7506,10,3,1,7
2451,1661,1,7,3,8
236,5749,5,10,9,2
8940,417,8,2,5,2
1374,1374,5,9,8,2
4827,7774,6,8,4,6
9560,3252,6,6,4,6
4262,7815,1,5,4,2
3500,3500,5,10,9,4
4231,1060,3,7,5,9
1416,5412,1,7,9,7
7112,7112,3,4,2,7
1416,8065,6,5,6,3
9908,978,10,8,2,10
3253,4700,9,6,2,5
6283,9454,1,2,1,6
8415,923,9,2,9,6
4827,4827,1,10,5,8
1416,1416,5,3,9,6
4124,3449,8,6,8,3
2697,5322,3,7,5,5
9575,9575,1,7,5,3
6584,4703,7,8,5,6
5472,7377,7,1,6,1
8092,6875,7,5,6,6
4434,2411,9,2,6,5
1416,7850,2,9,10,7
9197,5622,1,4,3,5
9560,9560,8,8,3,7
3563,3563,9,4,4,10
690,6565,6,6,3,4
6827,7796,10,7,5,4
4827,4827,3,5,4,10
2451,2451,9,3,5,5
6410,2539,9,9,8,7
6224,6224,10,3,9,9
1277,6403,10,6,2,6
1854,1854,8,8,2,2
6283,6283,4,9,4,2
4231,3053,7,6,6,4
213,1509,5,9,8,1
5307,3230,2,10,3,7
4158,4158,10,8,7,7
9634,9634,2,2,7,2
5927,9157,1,3,5,8
9011,9011,5,8,8,10
3330,3330,2,5,7,5
771,83,3,8,7,6
5622,5622,7,10,9,6
3713,3713,3,1,3,10
5546,7423,7,6,10,5
7676,7676,9,8,10,10
3181,9311,6,9,7,4
1416,1416,4,5,9,6
2069,9815,1,10,3,1
6550,6585,2,10,1,2
1684,2923,7,4,4,1
1421,1421,4,2,5,5
860,7290,8,4,10,2
3190,3190,10,8,9,6
9197,6313,5,7,5,4
5548,9242,2,8,6,8
2451,4610,3,10,8,4
3190,5367,7,1,7,7
3253,4027,8,7,9,2
6482,2696,10,10,10,3
2940,7019,6,3,4,3
4300,821,8,5,3,1
6283,6231,7,3,5,1
3967,4230,2,1,5,1
771,771,9,4,3,9
2847,2847,9,10,1,3
9544,844,9,10,9,1
8549,5549,3,10,9,4
5525,5525,10,6,9,2
1854,4552,5,8,6,6
8957,9497,3,3,5,9
5466,3448,6,6,10,8
6283,6283,5,4,5,1
4507,9186,2,6,5,10
4124,7714,1,9,4,3
6200,4901,4,6,9,3
7112,7112,4,4,8,9
4556,4556,6,3,2,8
1457,3908,7,4,1,8
5622,7385,8,1,1,9
4593,4593,4,4,2,8
7234,7234,2,5,4,3
5441,1013,5,6,9,8
9108,3388,2,5,4,2
4827,4827,4,6,8,8
4827,8812,7,3,4,2
2625,5109,6,3,4,3
505,5297,6,10,4,8
9767,4219,1,4,10,4
4668,4495,2,6,9,2
8810,9888,7,10,3,6
4827,2871,7,8,10,10
3920,3920,6,9,10,9
1632,1632,8,2,5,1
9978,1692,4,3,10,4
4827,7982,8,9,5,2
2069,2069,2,3,6,10
6283,6283,10,2,3,4
6283,3093,2,5,1,10
7795,1018,9,9,6,4
6283,6283,8,10,6,4
266,9720,1,4,8,1
9197,9197,2,1,2,6
9108,9108,9,5,9,8
1034,2416,2,3,10,8
2627,4815,3,9,10,1
4112,4112,4,6,9,4
1684,5912,7,1,5,8
2259,2090,1,8,8,3
2827,2499,10,10,7,10
6584,6584,6,3,5,7
3253,6168,7,8,5,1
6283,3173,4,6,2,9
1684,1684,2,1,5,7
6321,6321,10,7,9,8
7982,7982,10,7,9,10
9767,7283,6,1,3,2
8810,2610,2,6,9,3
1337,6972,3,5,4,7
5897,6236,9,7,10,3
1644,1644,10,9,5,3
8285,8285,4,1,7,10
5072,2786,8,5,3,4
130,8418,3,1,4,2
6584,2324,7,4,10,6
5730,4627,3,1,1,5
5247,5247,3,4,1,3
4441,4441,2,8,7,7
1060,6014,4,1,7,2
5466,6830,5,1,3,7
548,548,1,7,6,9
1416,4993,3,7,7,5
8810,8810,6,9,4,3
5466,6056,6,10,5,5
3351,2862,10,4,4,1
9515,8638,6,4,9,1
6584,3988,7,6,9,8
9205,709,3,4,2,4
9515,3753,8,3,1,1
9197,73,6,6,8,1
582,2071,9,2,9,6
3330,9629,5,10,9,9
9197,1729,5,4,3,5
2847,2847,1,6,5,5
9108,9868,7,2,2,2
1393,1393,9,8,9,3
4262,4262,1,10,1,2
3230,2587,3,1,4,2
5247,7961,4,1,8,6
5548,6206,9,7,10,10
4441,3289,3,4,7,3
635,1385,4,3,3,7
9978,9978,1,2,9,2
6283,5450,1,9,8,3
4816,3163,3,5,8,1
4814,4835,6,4,5,7
8758,3469,3,1,8,5
9767,3318,5,7,8,6
4991,2489,2,10,8,1
2847,3476,7,7,3,9
9956,5351,2,4,7,5
8759,6977,5,8,6,10
1385,4681,5,6,1,4
1832,5790,9,8,6,7
1096,1096,2,2,8,5
1416,1416,7,2,2,7
1457,1457,8,6,5,4
9197,9844,1,9,2,4
6405,2715,7,10,8,2
4827,8670,1,6,6,1
3053,3066,2,6,6,8
5571,3154,7,6,5,1
9163,9163,7,4,2,2
1328,7075,3,9,9,9
9515,9515,5,2,1,3
4814,6959,3,2,3,7
1528,4458,2,4,1,3
9395,9395,4,2,6,6
4491,4491,7,4,10,6
236,6050,8,6,3,4
4441,3380,9,5,4,1
4556,4556,6,2,6,2
4827,9527,7,10,3,1
9638,9638,1,9,10,1
9102,8373,8,10,6,9
5548,5548,10,6,6,10
4827,9624,5,8,5,10
560,1851,4,5,5,10
1698,4957,4,8,8,10
1941,5898,9,7,6,9
1416,3552,8,2,2,7
6600,6600,3,4,2,9
3877,6707,3,8,6,1
3966,3966,6,7,5,8
8810,8810,2,1,8,5
2627,6522,5,6,4,5
5912,3916,8,7,5,5
1854,1443,6,9,9,9
9355,4958,8,7,3,2
4556,4848,8,1,3,9
6104,1641,3,9,9,9
6283,1778,9,7,3,10
9515,9625,7,6,2,6
3916,3916,6,7,10,2
8850,4596,7,4,2,10
690,9228,10,3,6,6
1416,5446,9,10,4,7
8650,1132,6,3,2,3
6283,9649,7,5,1,10
5548,1910,8,9,4,7
582,6471,5,3,1,4
9197,9197,7,2,10,2
2705,6305,4,7,4,8
6268,6411,7,3,7,4
1277,8274,7,8,6,7
9197,124,9,5,9,4
9197,9197,6,6,6,6
8092,4420,4,6,3,3
5441,8894,9,4,10,6
6283,8378,6,9,10,8
4461,7445,5,9,2,1
4814,7363,10,1,1,3
1457,422,1,7,5,7
3882,5863,6,2,5,7
1416,5581,8,8,7,9
9606,7277,2,5,10,10
6283,6283,7,8,3,2
9515,9515,5,6,8,1
2387,2387,8,10,1,3
1416,8887,6,10,7,1
2891,6352,10,2,6,4
421,5515,3,9,9,3
6410,4212,6,5,5,1
9108,9108,1,8,1,10
9366,2929,5,9,10,4
3946,8269,6,8,7,3
1416,6765,6,1,8,1
1416,1416,5,10,6,7
5571,3726,10,8,6,5
4901,8185,4,3,5,7
1457,8032,1,1,1,2
8285,3750,2,9,9,5
5247,1176,1,7,5,6
8732,8732,2,6,10,5
3272,3272,1,6,10,8
9860,6360,4,8,8,10
6283,5739,6,3,10,4
3253,7460,6,7,10,2
801,2244,4,4,6,6
8306,3276,3,8,1,10
6703,1376,8,8,9,7
7268,2855,1,9,3,3
9197,9197,10,2,8,10
1159,446,6,4,3,9
5767,5081,7,3,10,8
1416,8153,2,4,2,4
5472,9800,8,4,9,9
2451,9372,5,2,7,6
4827,5061,6,4,2,8
4827,4827,9,10,9,9
9878,9878,4,9,2,10
5580,3917,10,4,9,8
6956,6956,5,8,7,2
6283,6283,5,3,9,2
9638,7664,1,10,3,10
3272,3272,2,2,6,9
1416,1416,10,2,5,3
9197,134,5,4,7,2
5247,8280,5,7,5,5
8306,4245,7,9,7,4
8520,6808,9,6,5,6
6283,6283,4,9,7,1
3966,9519,10,6,10,6
9515,3964,6,8,7,2
2847,4229,1,8,10,10
7032,7032,8,7,10,5
6283,2281,3,5,7,6
2069,8091,8,10,3,7
669,8537,7,8,2,2
3190,3190,1,1,2,4
7339,7339,1,7,2,1
3190,3190,1,1,6,8
1989,69,3,6,6,7
2400,1306,4,3,9,6
2400,8600,3,7,4,8
6283,1417,9,7,8,10
5441,5441,2,4,7,7
9322,9322,4,10,6,7
6206,1709,2,3,8,10
4556,4556,4,1,8,8
4901,7037,6,10,5,6
7143,6887,8,9,2,9
6871,6871,10,9,5,6
40,9940,10,7,1,5
7936,7936,4,10,10,2
5896,564,5,6,2,5
7377,9836,9,4,1,8
4300,6205,10,1,6,10
9833,890,4,7,8,10
4441,4412,8,7,1,3
1421,2147,4,6,2,2
1189,1967,10,10,7,10
7666,426,6,1,3,6
9366,5769,5,10,1,3
4521,3402,4,7,6,6
505,7927,8,4,2,6
2259,1672,2,1,5,7
8020,8020,9,5,8,1
1854,7478,6,7,9,8
3877,3877,2,5,7,1
4827,4827,6,8,10,7
8810,9900,6,5,6,7
1684,8783,7,7,9,10
2400,2400,8,7,7,10
8520,8520,3,5,4,2
5767,5767,4,8,7,8
2587,8080,4,6,7,10
1416,1416,1,1,2,6
3154,3154,5,6,6,8
8638,9874,6,4,9,7
8020,7995,2,1,1,2
5837,5837,5,4,10,1
7802,1760,6,4,1,4
774,774,4,5,1,6
6522,1636,5,5,4,1
29,29,1,2,6,10
8092,4203,8,2,9,1
6283,6283,5,1,4,7
9833,8110,10,10,9,6
9560,9560,10,4,3,5
5912,8343,1,3,3,3
5162,6028,8,1,3,2
9197,3434,10,3,8,7
4521,6081,6,1,8,4
7112,7112,5,5,10,4
1374,1374,6,2,2,2
1416,1416,9,1,8,6
6154,1756,3,1,6,2
6584,6584,5,6,3,3
1644,1644,7,8,7,8
9011,1128,4,2,6,1
8940,8940,9,1,1,6
6280,6280,10,1,9,6
8810,9453,4,2,2,3
8810,9119,6,10,6,1
9560,8257,7,8,2,2
2891,2891,4,10,2,8
4824,6167,8,3,3,3
9108,3895,10,3,9,6
9682,1104,7,2,3,3
9197,9613,8,5,8,5
6847,2261,10,1,9,4
3877,3877,4,6,5,7
5546,4646,2,10,4,4
5820,2916,5,10,5,2
9515,517,4,2,3,7
4300,2925,10,3,8,9
8080,8959,9,1,1,7
3053,6759,9,5,4,6
6283,5125,3,2,4,10
4158,4158,6,1,10,1
9560,9560,9,7,9,1
2451,2451,7,7,10,1
2095,627,2,9,8,9
6460,57,6,7,10,10
1731,1731,6,3,3,1
3190,1476,7,5,7,5
6283,6283,4,5,1,5
6405,4881,3,5,8,10
1416,3121,8,5,7,8
3469,4074,4,4,3,3
4073,4073,2,1,2,5
9205,8380,9,3,2,8
1416,5550,10,8,5,4
2387,2209,3,3,5,4
321,7160,5,1,7,4
4556,4556,1,6,2,4
4827,5422,1,4,3,5
8715,1215,2,3,10,2
1910,5062,1,2,6,4
5548,4917,8,10,2,8
8545,9596,6,3,4,6
6584,1465,9,10,10,7
8691,3880,3,3,6,8
3404,720,6,9,6,10
7666,6071,9,4,5,3
8810,553,10,8,7,5
9322,9322,8,2,10,9
4556,8178,7,5,4,1
6283,5838,7,8,6,3
1097,2568,5,9,10,4
548,548,9,9,1,1
4827,4206,9,8,9,2
3877,3877,4,7,5,8
4124,4124,9,2,1,6
5507,9771,5,10,9,5
4158,7383,8,6,2,3
7137,7137,5,9,7,9
5549,5549,3,9,10,6
8858,8858,7,8,5,10
3028,746,2,9,8,3
4991,4991,10,5,1,7
5507,7500,6,9,4,5
6542,8391,8,9,4,3
1632,5210,8,4,2,6
505,3015,9,10,1,5
1243,2050,8,4,9,7
5897,9712,5,4,7,5
8028,8028,9,5,8,2
6827,6827,9,8,9,5
5441,5441,2,4,2,8
9355,8824,3,5,5,4
9011,7534,3,2,3,9
6205,6205,1,3,6,6
860,8884,2,5,6,7
5863,5863,1,1,8,7
6081,3729,4,9,5,9
9093,3559,5,8,8,7
3342,5676,4,10,7,7
331,331,7,9,10,5
421,421,1,3,9,4
8579,8416,9,10,2,3
505,9819,2,9,8,9
313,7489,7,4,6,10
1013,8625,6,10,10,2
5247,363,10,8,5,7
9272,9272,2,3,9,6
3272,3272,10,10,6,2
4827,4827,5,2,3,1
4827,8757,6,10,8,2
4174,9390,8,10,2,1
6471,4541,7,2,8,2
6029,4004,7,6,4,7
5546,6291,2,2,4,8
9385,4070,1,5,4,6
6283,7417,6,5,1,9
9638,9638,4,7,5,4
4556,6356,5,5,1,7
6584,6584,8,9,9,1
9066,5816,5,9,3,9
821,7581,9,3,3,3
9833,2671,4,10,10,5
6283,496,7,6,7,9
4596,4596,8,9,6,9
1416,1416,6,1,6,5
6283,5348,8,5,3,4
7987,7987,2,6,3,2
6192,6192,6,1,9,8
415,3725,2,6,1,10
2387,1580,6,5,8,10
9916,6879,8,6,10,3
2705,2599,9,8,9,10
1416,1416,7,4,9,3
2702,8499,3,6,4,2
4556,2192,6,7,9,6
6068,2724,8,9,5,1
6584,9151,10,5,8,4
2898,8707,7,7,1,7
5548,6262,4,8,1,10
1416,1416,7,8,5,2
5546,5546,6,3,2,5
8415,9999,8,5,7,2
6987,6987,3,10,3,1
6283,6283,1,10,2,9
1416,7258,5,1,1,7
6283,6283,4,8,3,9
2607,7047,10,8,2,9
6257,974,7,4,1,5
655,655,2,8,6,3
9646,9646,5,3,3,1
4827,6838,3,6,3,6
8178,8178,8,6,2,4
4556,4556,2,8,2,1
6405,7755,6,2,7,2
9197,9197,4,8,10,6
6283,8127,2,2,6,4
4556,2948,5,5,10,5
5316,5316,2,6,2,10
7967,7967,5,5,4,1
4433,4433,6,4,5,6
1416,1416,2,1,1,8
6410,6310,5,3,1,2
9045,5134,8,8,6,6
8116,6761,10,9,3,3
8520,7359,5,4,1,2
7618,3345,9,7,10,4
5571,5571,3,1,9,6
5316,5316,2,10,7,5
1416,6075,1,3,8,9
1416,2952,10,1,5,10
1416,8951,9,5,6,10
8020,8020,6,3,6,4
6482,6482,9,6,1,10
4703,3077,9,7,7,1
4901,1396,7,2,9,10
1096,1096,10,1,1,6
4556,5933,3,4,10,2
5507,3618,10,4,3,3
2705,1366,9,8,4,1
9197,881,6,1,6,10
9860,7070,5,3,3,10
548,548,8,8,2,8
5123,5123,4,2,9,3
4467,7779,5,4,3,5
432,392,6,8,10,3
5548,5548,1,3,4,6
4596,8964,8,1,5,4
1416,397,9,5,1,7
9219,5741,8,10,6,3
6460,6460,9,10,6,2
7647,6510,4,2,6,6
6283,7015,6,9,7,4
6774,5430,7,5,9,1
1684,2214,3,7,4,1
9197,1567,1,4,9,2
2897,8808,4,5,7,5
690,690,6,7,2,4
9108,4256,2,10,1,7
1416,2374,7,10,9,10
8020,8020,3,7,8,7
1684,6090,8,4,4,5
9197,6288,3,6,8,2
1457,6005,2,1,2,4
690,1594,8,6,5,3
1528,5890,2,8,1,7
803,803,1,5,7,9
8810,7913,5,9,5,7
6283,983,8,4,6,6
1416,6159,8,3,6,2
9119,724,2,1,1,8
3713,3517,6,10,6,4
2629,2629,5,2,3,3
1243,4481,5,4,6,8
9045,1555,4,2,4,10
1416,6623,4,10,4,10
5052,7245,7,3,3,8
1594,4339,4,10,9,6
3523,3523,10,6,2,10
7955,3177,5,6,1,8
1307,3387,9,5,4,4
4110,498,6,6,1,4
6871,5110,6,8,4,3
9515,8457,8,7,8,5
9045,9045,2,8,3,8
2627,3801,1,9,8,1
1778,3896,8,1,2,5
1337,1337,8,3,7,8
7277,4655,8,10,7,3
3190,377,2,8,3,5
5466,2544,10,4,8,3
9163,9163,9,7,4,7
4495,1242,8,8,4,7
9214,6670,8,8,8,6
4670,4670,9,3,5,5
415,8035,3,2,2,1
1416,8329,10,9,6,6
6653,1949,4,9,5,5
5571,7031,10,2,5,6
6283,6283,8,6,10,10
9120,4779,8,10,3,9
9276,5493,8,3,3,4
6871,2670,10,7,2,6
4814,7351,7,9,7,9
1277,4989,7,1,9,4
1684,2820,7,9,3,1
1684,7624,4,4,2,3
4901,9657,7,8,4,7
6405,6721,9,2,10,3
4124,5095,10,3,1,6
1104,1104,2,9,5,8
1684,1684,2,9,4,1
1104,7649,7,5,2,9
3404,585,8,8,6,9
3330,6129,7,9,3,2
8810,8810,6,9,8,4
5322,9334,5,8,5,4
5247,5247,10,9,5,1
1416,2084,7,3,1,10
5247,5531,10,10,2,4
9682,9682,8,8,4,3
4609,2150,6,3,8,8
4803,1024,9,3,8,2
6060,6060,8,6,10,6
1159,6011,5,5,1,6
9987,1099,9,4,4,4
1416,9091,6,3,2,8
9102,648,4,6,6,1
6283,6283,10,4,6,1
6361,8845,4,1,2,2
8092,3580,4,3,10,5
1416,7492,5,8,2,2
6283,6283,9,10,6,3
1096,1096,9,6,2,1
9066,6437,7,10,10,4
1989,1989,5,6,1,10
9560,34,1,2,8,7
6179,9785,8,5,8,8
4158,1856,2,4,7,6
4203,7315,7,1,5,8
9197,9811,8,5,2,2
8096,8768,7,3,3,6
755,755,1,6,7,8
4556,8781,1,10,3,1
1421,2577,8,7,8,8
9013,9968,10,2,1,5
4814,8770,6,6,7,1
2800,3538,4,5,4,9
6283,6283,2,5,9,2
83,2062,9,2,3,10
9531,9531,7,9,6,1
2898,9467,7,6,4,8
6283,6283,4,3,4,5
2898,2872,8,8,4,10
1416,3748,4,3,5,4
169,169,1,10,2,4
1416,1416,4,2,6,2
1189,2066,8,8,6,5
2629,6714,9,6,7,1
553,5955,5,4,9,4
8378,5066,1,3,10,3
8894,8894,1,2,10,8
6283,5017,10,7,4,10
9197,5311,5,9,6,4
1416,1416,6,7,7,2
4441,8791,9,8,5,10
6410,6410,7,6,5,2
2451,6441,6,10,3,8
8781,8781,8,5,9,2
3253,7390,6,10,9,1
1416,7781,5,10,7,7
6441,6441,4,8,7,5
5548,99,4,1,7,6
7955,7955,6,1,1,10
5699,5699,4,9,10,4
9197,8488,5,1,5,2
4300,1618,10,4,7,7
5897,5897,4,5,3,3
7560,2965,3,3,6,5
2803,9292,1,6,5,2
4158,5703,1,10,2,10
5571,9862,5,10,9,4
548,548,1,3,6,3
9202,2278,2,8,3,10
7834,7358,5,9,1,1
3895,1648,4,10,7,4
5548,5548,9,8,10,4
2259,9101,4,6,9,5
4556,4556,6,5,9,3
1416,1416,7,5,7,2
4827,300,5,7,8,3
9197,235,1,6,9,10
8715,1812,3,4,5,9
5262,5262,3,7,6,9
1388,1388,1,1,10,5
1416,1416,1,10,8,2
7277,994,1,1,8,5
1416,9849,8,6,7,8
5897,5897,9,10,1,1
4423,7185,3,1,4,6
9560,4456,10,6,6,4
8759,462,8,6,3,9
2898,5085,2,6,2,1
415,5755,3,2,8,6
3028,5049,4,4,7,8
5247,5247,8,7,9,2
1416,1416,5,10,3,3
771,3348,6,6,10,6
7058,5113,9,2,10,8
1416,2118,2,10,6,2
9161,9161,7,6,4,10
7584,2437,10,6,8,6
9355,4183,9,9,10,1
8957,1599,4,1,1,9
8759,5356,4,1,2,1
9515,64,9,10,6,4
4441,1208,4,7,4,3
2847,930,6,10,3,6
1416,7770,9,6,3,8
4441,5544,9,1,5,10
3713,4012,7,3,2,4
9011,9011,1,1,1,10
6410,3183,10,9,3,8
8127,6741,7,10,9,4
5714,177,8,8,2,5
3337,2140,3,10,1,3
6410,7696,6,3,5,4
3289,8483,10,1,9,2
3190,1860,5,10,2,4
6623,4895,8,2,9,10
1854,1854,10,3,1,3
9638,9252,6,10,1,9
6283,6283,8,2,8,4
5507,8159,7,9,5,5
6550,2210,7,6,9,3
8638,6158,8,1,2,3
4827,4827,6,10,2,2
3729,8976,2,9,5,7
996,1201,9,2,10,1
2084,3106,1,5,3,3
9515,1602,9,2,3,8
7982,4324,8,10,7,1
2627,2627,4,6,1,4
803,537,8,5,1,1
8691,6316,3,2,8,3
6471,596,7,1,3,10
9400,6862,6,5,2,1
8813,6272,4,3,9,1
6283,735,10,5,6,8
9625,4948,8,8,9,2
5699,5699,9,1,10,1
621,621,8,10,5,3
8285,8285,7,9,1,7
8759,8759,8,1,4,8
9108,1647,3,9,3,7
1854,554,7,10,1,10
5472,5472,7,2,6,2
1457,1457,5,6,6,9
4609,1543,4,2,8,6
9102,9746,3,7,9,3
2956,2956,6,2,5,2
2451,3656,8,1,8,9
9108,4656,6,5,5,6
4814,7944,8,9,6,1
9163,2229,7,7,2,8
9634,5378,8,2,5,6
5441,1973,5,8,9,6
8402,8402,7,3,2,8
8810,8810,10,8,2,8
1416,1416,2,2,7,6
2627,2922,9,8,6,3
4556,5602,4,8,7,9
6550,2475,4,4,4,7
8638,7178,5,6,6,2
2847,3033,7,3,6,2
4300,6354,10,8,3,9
7874,3984,7,4,5,4
3253,8809,5,4,3,6
2211,8606,8,4,5,4
9197,8221,5,3,6,5
1632,1632,1,3,3,7
4556,7053,3,3,5,9
9045,9045,9,5,1,5
92,6516,7,10,2,10
2891,2891,1,4,8,8
2084,2084,3,3,6,2
9197,6006,6,5,3,4
9045,9045,2,4,1,9
1337,3313,1,8,7,4
9833,3144,5,8,7,9
9515,9515,8,3,8,10
7714,78,10,8,4,6
2097,4740,8,7,7,7
5747,9041,10,10,4,8
6283,6798,5,8,8,2
4803,2874,5,4,2,6
4927,4927,6,7,8,10
8313,8313,2,7,1,5
6283,6283,6,2,1,3
4556,8131,4,6,6,3
7256,8804,4,6,7,9
6283,9148,2,5,3,6
627,8208,8,3,2,6
9574,6427,6,3,10,6
1416,8083,7,7,2,7
6283,6230,3,9,6,4
1641,1641,10,8,2,3
5110,8339,5,8,10,4
2627,2627,7,9,3,8
4556,840,7,10,10,1
8313,5454,6,10,7,5
8285,5537,3,1,8,4
9515,9515,6,2,2,3
9515,3454,10,8,6,7
771,4041,2,8,8,5
1684,1684,4,8,10,4
9048,4309,5,2,8,10
8813,8813,5,6,7,1
4391,7646,5,9,6,10
5571,6745,1,4,1,4
1689,1689,4,7,8,7
6608,570,6,1,3,5
4441,2265,2,4,1,5
3330,8370,4,6,4,2
1416,4636,10,1,9,7
7581,7581,10,6,9,7
8415,8415,2,6,5,6
7967,7332,8,8,3,5
6987,6987,3,7,1,9
6584,3135,9,5,3,6
9515,914,5,5,2,7
3190,7877,4,5,4,3
7802,219,4,6,2,4
1528,689,3,5,7,8
9197,9197,8,2,7,1
4309,5494,6,9,6,7
7019,4649,3,9,9,2
2600,8621,8,6,9,8
6101,4685,6,5,9,2
6623,7456,2,7,8,2
1388,670,10,10,3,3
6283,7825,9,4,2,7
