source,target,weight_1,weight_2,weight_3,weight_4
4225,3088,5,3,6,3
3140,1393,1,3,5,8
4292,3442,5,5,3,2
3084,3084,9,7,6,1
4924,2320,5,5,4,10
1767,4281,8,7,7,6
2864,2226,5,9,3,5
3367,3754,4,7,4,9
3233,3233,6,8,8,5
4357,288,9,5,9,1
3895,2433,7,2,6,8
1560,4905,3,3,2,5
578,3631,1,6,2,4
868,868,6,1,4,9
1049,961,9,2,8,3
3322,461,10,10,2,5
3555,640,2,1,9,4
4642,1690,7,7,1,8
4329,1290,1,7,5,5
1655,2650,4,6,6,10
3471,3471,4,1,3,7
65,3315,7,1,10,1
1095,1095,7,5,5,2
2106,213,6,7,7,4
620,3982,3,4,8,5
941,183,2,2,6,4
2893,2893,5,1,1,7
4668,3889,3,4,5,2
2816,2816,8,2,9,5
4642,3992,6,2,3,5
720,3588,9,9,10,4
118,190,8,3,1,7
1807,615,1,10,10,9
4943,4403,9,9,3,8
621,1804,7,5,8,9
992,992,10,4,10,9
1105,513,9,9,4,10
2448,2448,1,10,8,2
1049,1049,6,9,8,2
1426,1426,3,9,6,9
3677,4271,5,7,6,4
4589,4589,6,6,4,4
3083,3083,1,1,5,4
3229,21,9,1,2,2
983,983,7,3,6,9
4642,4359,5,5,9,4
3153,2336,8,9,9,3
795,4387,8,3,10,5
3650,3650,6,8,3,1
1006,2754,4,2,1,8
25,1314,4,10,10,7
4255,4255,9,6,9,9
4085,1828,2,10,5,6
1871,2496,10,9,2,6
4270,1,5,5,4,7
830,830,1,2,5,10
3784,2300,10,4,3,9
1177,1044,4,1,8,8
1077,1077,6,1,10,2
4795,4795,3,8,4,9
1491,1491,6,2,7,3
2408,4995,8,7,3,10
2291,1229,2,6,3,8
3308,3967,9,1,9,3
2139,2442,7,4,7,4
724,1834,8,5,6,7
54,54,8,1,8,2
2559,2559,9,8,2,9
2139,2139,3,4,8,8
3792,1202,6,7,5,6
1936,591,6,8,1,4
2289,4613,3,4,2,9
1183,3115,5,1,7,8
3555,2430,1,5,9,4
1064,3165,8,3,1,1
389,389,8,3,2,3
4855,1998,1,1,2,9
3555,4535,9,4,6,9
4707,1303,3,7,7,2
2644,2644,4,2,1,5
4597,4597,9,9,7,6
4927,783,2,9,6,2
4900,3216,7,8,3,9
3575,665,9,9,10,5
3027,3027,5,6,3,2
1245,1245,7,3,6,7
1049,3369,2,2,6,3
548,548,1,2,3,6
2407,4404,8,6,5,6
569,569,7,9,2,7
4642,4642,4,1,6,9
4642,1195,2,10,7,10
3555,356,10,4,5,5
3274,4325,9,6,2,10
3074,3074,6,3,5,7
2194,2194,3,6,7,1
4197,1382,3,10,6,4
2219,2604,6,3,4,9
4017,244,8,9,6,9
411,411,10,5,7,7
1049,1278,9,6,3,5
620,620,9,9,6,2
3541,2698,7,8,8,7
2296,806,8,1,9,10
3406,3411,4,8,4,7
3939,2153,10,8,5,7
3470,855,7,9,8,2
331,331,2,4,9,8
1322,3937,3,3,2,4
2139,4346,5,1,8,7
620,3641,8,1,5,5
1049,1049,3,7,2,9
4856,2737,6,6,4,3
3406,1516,2,1,10,3
4225,3055,6,4,4,3
622,622,8,10,8,8
3481,3481,5,4,1,9
914,714,2,10,5,5
2526,3604,10,2,5,6
2816,2816,6,6,4,6
2415,230,5,6,2,10
2986,2986,4,5,6,6
1574,1574,5,3,1,5
688,688,10,1,3,1
4329,4509,9,7,7,4
777,666,10,1,2,5
486,1112,3,7,8,8
2345,1527,5,1,4,10
242,955,8,4,8,6
4642,3618,4,10,2,5
3341,1644,4,6,3,4
1049,4760,7,4,2,2
2139,3125,1,2,5,4
4665,4665,9,5,1,9
4333,904,8,7,3,4
2974,638,6,10,9,6
4642,2997,1,3,3,8
1190,1190,10,1,6,6
4531,2908,4,2,5,5
1421,4260,2,2,6,1
2328,2328,10,8,9,2
3140,4282,3,2,4,1
1824,1824,3,4,7,2
1049,4796,2,8,4,3
2778,2778,1,4,7,2
2829,2829,7,9,7,1
1049,988,1,6,1,6
1351,1351,8,6,2,5
3074,3074,8,7,10,5
357,4010,7,2,2,10
2448,1327,7,10,9,2
2762,1167,9,4,3,2
389,4169,8,9,10,1
739,1823,3,5,5,4
416,416,9,9,5,2
3176,3176,2,9,6,7
250,4611,10,6,2,5
830,1558,3,5,4,10
4075,3645,9,9,3,6
2953,2953,6,10,7,3
1895,4007,7,3,7,5
134,134,4,8,7,8
3477,2242,6,3,7,2
4292,1901,10,3,10,2
4924,736,9,1,3,5
1049,1049,8,9,10,10
2139,2139,6,4,3,1
868,954,6,3,7,9
1047,1047,1,6,10,7
302,1036,7,3,5,5
4642,364,7,2,10,5
849,2859,7,5,5,1
4274,114,9,5,7,3
1824,4278,3,1,6,6
2250,2833,2,2,5,7
542,4932,1,6,1,9
370,370,2,9,5,9
628,3812,5,2,4,10
1807,4595,6,1,9,1
4834,215,9,4,1,2
2139,144,10,5,5,5
3697,2143,4,8,5,6
2010,2862,3,7,2,3
2223,4142,5,8,9,10
1652,176,5,8,9,2
3074,3074,6,10,2,3
3986,1675,10,4,10,6
4642,19,2,10,7,4
1652,680,7,8,9,9
1740,469,5,5,7,8
2783,907,7,1,8,7
2971,3668,7,8,4,10
3848,2110,4,5,8,10
2552,2552,5,1,4,6
3111,4483,5,3,1,3
4132,522,9,4,2,7
1096,4072,6,1,2,7
2139,1008,5,10,7,8
4314,3269,8,8,4,10
3347,3196,3,10,2,2
3204,4804,4,1,1,8
2717,1715,2,5,4,6
736,399,4,4,10,4
798,2456,10,8,8,1
1871,2040,6,4,5,2
1049,3073,4,8,2,7
389,4090,8,4,3,6
4869,607,10,6,1,2
4597,219,1,10,9,9
927,4156,1,5,9,6
1443,3488,5,9,10,10
4642,4642,10,5,1,10
2690,2543,6,8,4,2
4851,4851,1,10,3,9
2156,2629,8,7,7,4
2817,2713,5,2,2,9
3593,4139,5,1,2,10
1219,1016,6,7,1,1
4138,1951,2,8,10,3
265,3525,9,10,4,9
4225,1345,5,2,8,2
4550,4550,7,8,9,10
2831,3521,1,2,1,1
1355,4368,8,1,7,10
4377,514,2,2,5,5
3555,3555,1,2,5,10
3909,3099,6,2,4,7
1553,3359,1,2,10,9
4550,4550,5,7,6,10
4642,4642,8,8,6,7
2817,4603,6,4,3,3
378,4180,8,9,9,10
331,2335,10,10,2,4
518,729,4,1,7,3
3335,3081,8,4,8,9
1553,12,8,9,6,6
4448,4227,3,9,2,2
3379,1946,10,9,7,4
1283,1283,7,6,5,6
1596,1323,6,4,3,7
2448,1394,1,9,3,2
1828,2123,5,9,9,7
121,1643,6,1,10,1
61,61,5,9,3,3
1049,1049,7,3,7,9
3491,3491,1,2,2,1
2184,4816,4,1,5,6
2816,2816,4,5,9,2
3287,2446,7,7,1,2
2559,4687,5,8,6,6
3230,1480,5,2,9,6
2289,2289,1,1,5,2
4697,2127,7,2,5,2
2939,2939,8,3,9,2
4635,517,7,1,2,4
2953,1603,3,4,9,6
2139,527,5,9,3,6
3140,3140,1,9,8,3
553,2053,8,10,6,4
3406,3406,4,4,3,6
4400,3921,8,5,10,9
951,4947,6,8,9,6
2017,243,7,8,4,6
1540,1540,9,10,6,7
2165,2165,1,6,6,4
211,3330,5,2,9,3
2971,2971,2,5,10,10
2447,4155,1,8,10,7
14,14,8,1,10,7
3239,3239,3,3,1,1
1019,1611,10,5,2,7
2139,2139,8,5,10,3
17,1395,2,10,10,9
4407,4407,10,2,1,7
3379,3311,6,1,10,4
2816,1942,6,9,6,7
4293,4293,4,4,1,3
2415,1144,5,1,6,5
2958,1069,4,1,5,8
2971,2970,3,5,4,6
1751,1997,9,6,3,6
2643,4440,9,4,7,10
1677,1062,2,9,8,7
1049,3656,4,6,6,2
3027,2013,5,8,3,9
710,710,3,1,6,7
4697,4697,9,1,1,8
4492,4492,5,2,9,1
620,620,1,1,8,5
4657,3710,7,2,2,1
791,67,7,1,8,6
2431,106,7,6,1,10
2652,2992,7,7,8,1
3204,1724,8,7,5,2
3484,4320,4,10,10,10
868,3608,8,1,8,3
3555,3555,4,2,7,9
2161,2249,6,5,1,4
543,543,7,3,4,3
2783,3370,3,7,5,5
1049,1049,10,8,10,4
706,706,7,4,10,1
3411,4908,8,9,10,2
706,2774,5,6,1,8
1672,1455,9,7,3,2
3505,3505,2,8,7,3
4418,2480,9,5,9,5
3697,4421,2,10,2,5
3930,2671,3,5,7,8
3049,863,7,1,7,6
1520,2998,1,10,7,9
4413,2459,5,5,1,5
389,2142,8,6,2,1
2415,1686,8,6,9,2
2529,2529,9,9,3,7
1491,944,3,5,4,9
1416,4008,8,8,7,10
4727,3393,2,8,9,9
4373,4373,9,2,2,5
2958,4486,3,1,2,8
331,2409,9,1,5,3
4901,4901,9,9,2,7
2958,2348,2,5,10,5
3677,3677,7,6,3,4
4216,4216,9,2,9,4
3406,4456,1,6,3,8
535,1456,3,4,4,7
2139,4182,4,4,2,7
4642,1018,6,6,5,5
2831,3664,1,5,7,2
4715,2042,3,10,6,9
3477,3547,1,10,10,5
4460,3858,5,5,1,6
4113,4113,10,2,5,7
2326,2146,5,10,10,3
2291,2291,1,1,6,1
424,3695,5,10,5,7
906,906,4,3,2,3
718,2065,5,3,6,2
1559,1559,10,8,2,8
2447,3738,10,4,1,4
331,2938,4,4,10,6
1049,2755,1,5,4,2
4924,1761,7,9,6,1
4406,321,4,2,6,1
1029,1029,6,9,4,3
1177,1177,10,1,9,10
1837,942,8,9,9,8
4523,266,8,2,2,6
3379,915,9,1,9,6
4017,4362,3,4,5,2
3240,2890,8,9,10,7
2092,2657,1,10,4,4
4342,3914,10,7,1,6
1232,1232,1,5,10,6
3819,499,5,1,10,1
4489,1453,10,9,5,3
2579,2579,1,7,2,7
750,1904,7,5,9,3
891,891,3,9,2,8
1700,4250,10,6,7,5
848,848,3,9,3,9
2120,3166,7,9,6,6
3506,15,7,5,4,4
2639,2639,7,3,9,10
981,348,4,7,6,4
1553,2484,10,10,6,7
1049,2187,8,10,9,2
4059,604,3,8,5,9
2985,3598,9,2,10,5
326,3231,10,4,2,1
1643,1643,4,7,3,10
3274,3274,2,7,4,10
4407,3156,10,7,7,7
2162,2162,5,6,10,8
1290,1290,4,10,3,2
2183,4957,9,10,5,6
838,838,1,1,1,4
1922,1922,4,7,10,8
4642,1622,1,9,5,2
1457,1457,10,9,9,8
3789,2661,3,7,8,9
266,266,9,7,10,6
1559,4890,10,4,4,7
4575,1276,3,10,6,9
1233,1233,10,1,4,3
1605,2460,5,4,2,8
1520,2373,8,4,2,10
2139,1458,10,1,7,5
3220,2355,10,2,4,5
377,4766,6,4,3,8
1553,1172,1,5,5,5
3555,775,5,7,8,2
4266,3847,2,1,5,2
1049,4647,10,4,9,4
4225,3996,1,7,7,7
3254,277,8,4,2,10
3533,3533,2,10,9,7
905,905,7,3,10,9
4968,4968,7,3,1,6
4297,1256,2,6,5,8
1283,1283,10,10,10,9
2903,141,4,3,4,1
4108,4985,2,10,1,2
824,903,5,8,3,9
4707,3248,6,7,10,10
4851,4046,2,3,6,10
4335,4496,5,10,6,2
3091,4253,1,3,9,8
1049,1049,6,4,2,6
578,578,10,6,6,10
67,67,5,3,5,6
1335,1335,5,10,3,2
3555,2820,10,1,7,6
2230,4544,1,4,6,1
4133,799,5,4,5,6
264,264,8,6,4,5
4901,4566,2,2,9,1
3432,1084,4,1,3,6
548,1967,4,5,8,8
3505,3505,1,10,3,1
3555,3307,10,6,9,9
3040,520,5,9,8,1
3322,1386,7,1,3,8
2707,2662,2,8,10,3
2139,2139,10,8,2,2
3151,4116,7,8,9,5
98,1789,5,6,4,5
1864,1864,6,9,3,2
4841,3913,4,1,10,7
2011,2011,8,5,3,6
801,3002,1,6,9,9
952,4159,2,9,4,8
3438,3438,6,4,6,6
2872,2872,1,3,3,4
4617,1663,9,10,7,2
4697,2962,7,4,9,6
4707,642,10,7,4,9
1031,1031,3,9,8,1
3579,3579,5,3,9,6
950,950,5,4,1,7
3481,3481,9,8,4,5
3845,3845,9,8,8,10
4984,1482,8,3,1,4
2221,2871,5,3,3,2
329,4490,3,8,5,5
905,905,6,5,5,2
4642,4642,9,4,1,10
4448,3756,6,3,5,2
738,738,5,7,6,8
1807,4994,10,10,4,1
3140,3140,5,9,6,3
197,197,3,2,2,7
4755,2531,3,5,5,2
1925,2321,8,5,9,6
1049,4772,10,7,9,10
4707,4249,6,9,10,10
4527,4527,4,10,8,3
4431,210,4,7,5,2
4357,4357,6,8,6,3
4990,4990,10,5,10,10
120,3003,1,6,3,8
4456,4770,5,10,7,5
4407,4645,5,10,9,10
3279,3279,2,4,7,10
4273,4273,2,5,9,5
548,548,4,8,9,8
2937,2937,3,1,6,10
690,1348,5,1,6,2
4042,573,2,1,7,3
272,272,1,2,1,9
4688,4818,6,4,2,3
4042,1949,6,8,7,5
2986,2986,8,7,7,5
497,4720,10,8,9,9
2728,2728,1,9,3,10
2289,3131,5,10,1,7
1605,741,4,6,1,1
699,2333,4,5,3,5
1535,1564,8,4,10,3
4271,1858,7,3,3,3
3453,4742,2,9,7,9
186,2861,6,7,9,3
2139,940,6,1,10,10
1409,1293,1,6,4,5
1685,1685,5,6,9,3
2939,3594,1,5,9,4
4053,417,7,6,1,5
3074,3859,8,3,7,5
3253,3253,6,2,6,2
764,3946,4,5,7,7
4697,575,1,6,10,10
4592,786,9,3,9,9
389,2149,9,9,2,4
4802,3888,3,5,9,3
1084,2751,1,5,8,5
620,4651,10,8,9,2
4642,3126,9,9,5,4
20,539,5,8,10,1
1409,2936,7,4,3,7
3784,2115,1,7,9,8
3880,3880,6,7,2,5
2702,4191,3,2,4,1
2875,2875,10,10,5,1
4276,4276,3,2,3,5
1049,1049,2,9,1,7
1226,2554,6,7,9,1
2171,2434,1,6,9,10
3912,805,8,7,4,1
2,2,10,9,2,10
3406,3406,1,9,8,10
4225,4225,10,8,3,7
3693,1235,8,1,3,4
2279,3102,3,3,4,2
4707,4707,3,3,6,5
3998,1849,6,7,2,2
2409,4779,8,7,6,7
3555,3555,6,1,4,5
2965,932,2,2,7,3
4653,2749,5,9,3,7
3074,137,1,5,7,2
2816,1822,4,10,4,8
242,242,7,4,10,10
1366,1024,3,10,7,7
2831,2831,5,4,4,1
2817,2070,8,8,1,5
2559,3690,4,5,5,10
4075,4075,10,4,4,8
735,285,1,7,4,3
4744,180,4,7,1,2
3074,2254,10,8,4,10
4869,3537,9,5,6,3
1487,4262,5,7,1,6
4414,4414,10,9,4,2
2985,1227,8,8,3,6
3453,1900,10,6,2,4
620,3478,4,8,5,10
4589,636,6,1,8,1
866,1668,8,8,5,2
1652,2613,4,8,9,10
4414,4414,1,10,1,8
678,95,10,6,2,10
1560,1560,7,2,4,8
3453,3178,2,1,7,1
2289,2879,2,5,9,6
4216,4216,3,3,10,5
4597,2237,2,7,6,6
779,1793,7,4,2,2
2380,2568,9,9,5,2
548,1352,8,4,3,10
2387,323,3,1,7,2
511,511,4,1,8,6
1839,1839,10,2,9,7
2643,3313,5,8,6,10
847,311,8,5,1,2
3134,2043,5,5,2,9
4757,537,7,2,7,7
4979,4280,5,1,8,1
3546,3591,1,2,6,4
1708,3916,8,8,3,9
2499,2277,3,2,4,6
2315,1117,6,1,1,1
4506,4506,8,6,4,2
621,2034,1,2,5,1
2182,2182,9,9,10,8
1049,1049,9,9,6,8
4990,4990,5,3,6,10
1130,4961,1,2,10,6
389,746,9,4,5,2
2801,345,5,6,3,4
4121,4114,5,1,10,1
1894,1894,5,4,2,5
3253,3253,9,5,4,5
54,2008,2,8,5,9
722,4484,5,2,8,4
3371,655,10,9,2,9
4742,2410,1,5,9,7
3453,2217,3,4,6,2
4271,4071,7,7,10,5
2525,2547,2,3,8,3
2559,4002,2,3,9,8
3789,3174,5,2,9,7
4941,4850,2,10,8,8
2293,3455,9,3,10,2
186,1136,10,1,2,7
302,1631,8,6,5,1
992,1334,3,3,4,7
968,3317,5,2,8,8
4016,445,2,1,7,4
3789,4079,1,3,6,5
868,4204,7,9,7,1
2421,2918,6,5,2,8
1553,2073,9,3,5,7
1704,4497,4,6,9,6
724,1948,7,1,6,9
4707,3647,3,8,7,6
3718,4813,2,3,5,1
1553,1543,9,9,6,9
1871,1570,5,10,4,6
1797,1797,7,4,6,2
4707,4707,3,3,2,7
2139,2925,5,1,7,3
3998,1861,9,2,9,1
1009,3661,3,9,8,2
1685,821,5,8,5,2
1006,105,4,6,8,1
4964,4964,7,7,4,7
4314,603,4,5,2,9
1049,2977,2,10,3,9
4039,1784,10,6,8,5
4553,3213,5,1,7,6
2525,2525,9,2,9,1
4981,4981,6,2,9,7
134,4950,8,10,2,2
2050,766,4,5,5,3
3209,2178,10,6,3,2
4225,4170,7,10,6,7
620,620,6,9,3,9
1222,1222,6,1,3,6
722,2247,8,7,7,5
2595,2595,9,5,6,9
1056,1056,4,10,5,2
3254,3254,1,5,10,9
4197,918,9,6,2,3
2615,2615,9,2,2,1
4707,4707,4,10,8,1
4418,1770,3,10,8,2
868,4880,4,3,3,7
1177,4560,9,1,4,9
2986,4231,8,5,3,9
1987,1987,8,7,8,6
3912,3912,7,1,6,5
1165,1165,8,3,4,8
4326,4326,5,3,2,5
1867,3603,9,1,9,8
1520,4737,7,1,1,2
3054,3054,8,3,8,9
620,620,4,7,9,8
1911,3571,5,10,2,5
4097,380,8,5,5,9
2685,923,7,6,5,3
4448,53,6,10,9,5
2421,4269,4,2,9,8
2953,2891,10,5,9,5
4701,4701,6,3,8,4
2271,975,3,10,10,4
1024,4073,6,5,3,2
1335,2477,8,6,6,6
518,4710,10,6,3,1
1940,2921,6,1,1,6
4697,4697,9,3,7,6
1425,4018,10,9,1,8
4113,3186,2,1,3,8
2615,268,1,2,2,1
1049,3072,8,5,5,9
3035,374,8,2,3,3
3507,810,7,3,2,9
3684,3684,2,5,7,5
1904,3883,8,10,10,1
4707,207,7,10,3,8
2240,3749,7,5,10,4
2953,3901,3,4,8,7
3789,4171,4,9,2,2
3861,3861,4,8,10,1
3555,2388,3,2,5,6
2872,2112,9,4,9,7
2858,2826,10,4,5,6
4979,4979,5,8,1,6
4693,4693,6,10,4,9
1177,619,7,1,2,7
3146,3146,5,5,4,7
3550,2086,5,9,6,1
3507,431,7,3,3,6
3697,3697,4,5,7,8
3477,1885,7,6,9,6
4642,4642,9,5,8,1
3322,2586,5,8,9,5
1049,419,4,3,7,4
3752,450,3,9,4,1
2272,3590,4,3,1,6
1098,1098,3,10,7,1
3646,2064,6,8,10,7
4814,4814,9,9,7,3
2289,1369,6,9,8,10
492,3839,8,7,9,4
4707,4548,10,5,5,3
4531,2391,7,1,7,1
434,434,8,3,6,7
2139,2139,10,2,5,5
3909,2444,4,6,6,7
2858,1013,5,10,6,9
2236,3362,4,3,4,6
868,868,1,3,7,5
184,1606,2,8,9,4
1600,1600,9,1,2,8
2165,2165,6,9,2,10
4693,4693,1,4,3,7
974,974,10,1,1,2
4941,4941,6,10,3,5
1049,3806,4,8,2,8
2240,2928,6,8,8,7
3229,386,5,8,4,3
2713,4673,3,9,10,5
1374,1374,7,10,9,2
2139,4430,9,6,10,9
4597,2177,3,5,1,9
3477,3865,10,10,6,10
1553,2584,2,8,10,2
3431,4774,10,4,5,10
2816,2455,7,2,9,7
3789,3789,9,10,5,2
1202,2935,3,6,3,6
1871,1871,5,1,4,1
242,93,10,2,1,2
682,1592,2,5,6,4
2448,2448,4,7,6,1
2559,4154,6,7,9,8
792,3376,3,6,3,1
1560,1560,3,4,9,3
2329,2522,8,1,7,7
1049,1049,8,1,7,9
3541,77,3,9,6,5
1024,1024,8,1,7,3
2794,3947,2,5,1,8
3930,3930,5,2,4,9
2673,1284,5,2,6,8
4553,4553,7,9,5,10
2139,4586,6,4,6,3
4320,43,6,6,3,6
706,626,6,9,9,4
2559,953,6,5,10,1
1049,1049,1,1,2,10
4247,673,2,4,8,9
1685,3963,8,3,9,4
3909,661,7,4,7,6
3438,231,10,4,3,4
3274,3274,4,6,5,3
620,1532,4,2,10,10
4225,1204,8,2,7,5
1049,1681,1,7,10,6
14,3514,2,2,2,5
2780,2780,3,9,9,7
4707,3489,8,1,9,10
942,942,2,5,9,4
59,1957,5,2,6,9
2281,2631,5,6,6,4
389,389,10,1,5,6
1892,0,4,1,9,8
2436,3338,4,5,2,1
326,4626,7,2,6,6
2816,2665,8,1,1,8
4895,4895,7,3,2,5
4210,3740,3,3,2,3
2595,225,1,2,3,5
3491,2993,10,3,5,2
938,938,8,2,10,3
2958,2489,1,6,8,5
3880,3880,3,4,2,8
1478,4824,8,7,7,1
1685,4099,2,10,1,1
3789,3789,4,1,8,1
389,4537,10,4,8,10
389,3728,7,7,4,5
2141,780,7,3,1,9
3318,3318,5,3,4,6
830,2952,7,1,2,7
2166,2166,7,5,9,4
1049,3289,3,6,1,6
4057,201,3,4,4,9
4332,1524,1,7,1,3
3670,3670,3,9,4,4
3035,3503,2,1,8,9
1677,3048,9,9,3,8
1532,827,7,4,3,9
2139,3286,10,3,7,3
704,704,4,6,5,5
3083,3097,10,1,5,9
2291,2782,3,3,10,9
3848,143,6,7,10,1
3506,2520,1,9,3,1
830,830,9,9,8,10
3548,3548,3,5,1,3
17,17,5,4,10,7
14,14,8,10,4,10
2183,1594,8,3,9,10
3510,429,10,8,3,4
4642,1819,5,6,7,5
17,193,6,2,5,1
2287,843,9,5,7,3
4296,4671,1,1,2,4
2289,2289,3,1,9,3
4097,4097,9,2,2,1
1060,1060,5,3,6,2
4575,1109,2,4,6,7
3824,4186,4,3,9,7
3230,4123,3,10,6,6
3869,2159,7,9,6,2
17,3834,4,5,3,3
2139,1430,6,7,2,1
3195,651,3,1,8,3
3140,3140,9,3,2,2
488,205,6,1,2,5
2193,1636,7,4,2,6
2345,1992,10,8,3,7
1700,2804,5,10,3,10
3081,3215,5,8,3,6
2964,3652,2,7,2,7
2458,1587,6,3,1,4
2225,1907,8,1,6,3
4707,1597,2,3,10,1
3615,3873,9,4,4,5
2951,909,2,6,2,2
2485,2626,7,8,8,8
312,3052,9,2,4,4
2247,2247,4,2,3,1
4228,1205,5,7,1,8
4943,4190,9,1,9,1
297,1377,3,2,9,3
2817,2817,6,5,1,8
1871,1871,6,3,6,2
3953,3339,8,1,4,6
3650,1515,10,4,1,3
4802,3577,3,7,9,9
2008,3386,9,3,6,6
496,4444,1,1,7,10
2195,2195,2,1,6,10
3155,3238,2,1,1,1
1049,3310,8,10,7,1
4566,2133,9,8,7,9
1425,1667,3,3,10,10
1049,2712,7,3,3,6
440,440,10,1,3,2
752,752,1,7,3,3
4747,1620,7,8,3,2
2570,1169,4,7,6,7
3930,3930,7,1,2,4
3883,3883,1,4,2,9
3254,1654,7,1,3,2
1425,2842,2,10,6,5
2139,4777,4,9,8,5
4707,4707,8,5,10,7
2417,262,1,8,4,10
2139,2139,10,6,3,9
2816,4027,9,5,5,8
3789,3789,10,5,6,8
4618,1071,9,8,10,8
3046,3046,8,3,1,2
868,4241,10,8,4,1
2139,3798,4,4,5,5
3784,3945,2,3,3,10
2690,4892,1,3,2,2
1049,89,7,3,5,7
2139,3124,8,8,7,3
1443,4338,10,7,2,10
1646,2218,7,10,5,2
1698,1698,10,9,9,10
2831,2831,6,6,2,6
2644,1311,9,6,3,2
2139,2139,6,3,3,10
457,679,1,7,4,8
4452,4452,6,10,4,4
4750,708,10,8,3,7
868,868,8,2,6,1
4550,4550,8,6,6,8
543,2009,8,7,5,4
4575,1467,4,1,3,1
4653,2676,5,6,1,3
440,3894,5,6,8,3
3895,4536,1,2,10,9
2291,3605,5,7,4,5
2194,751,8,6,4,6
3286,3460,6,7,4,3
3140,4226,6,10,4,8
824,1601,3,6,10,9
3371,2790,2,2,5,4
4097,4097,3,4,9,10
722,4213,1,3,6,2
2198,2198,5,7,10,2
906,906,5,5,4,3
2139,2748,10,10,6,7
4448,4448,2,2,8,7
2235,2235,5,10,5,7
518,3711,10,9,6,7
1552,1552,7,8,4,9
2149,808,4,1,6,7
3432,2494,1,7,5,8
829,2912,1,6,3,10
2642,2642,2,7,7,7
1351,1351,8,1,3,8
2171,4904,6,1,7,1
838,838,2,2,10,4
3924,3433,1,5,1,3
285,1308,6,3,9,8
1579,4024,2,2,3,6
3035,3035,6,9,2,5
830,830,3,9,8,5
1049,2645,8,5,10,1
1324,4309,9,1,2,9
1378,1378,4,4,7,8
4642,1391,2,5,8,7
336,683,2,7,5,3
1049,1049,9,6,7,7
538,2492,10,9,7,10
3233,3423,9,5,2,10
1972,4036,8,6,4,1
2692,1616,1,3,8,4
1049,1049,4,9,8,7
3693,4954,6,1,2,7
3379,3587,7,8,9,2
3314,1186,2,8,7,9
2141,2141,7,5,6,6
2313,3543,7,8,1,1
1504,1481,10,10,3,3
1685,349,4,8,1,7
3738,3738,2,1,10,8
3998,4682,5,7,10,2
1553,2196,1,7,3,2
2139,2114,4,3,4,9
2329,676,3,3,3,5
1382,1382,9,4,8,10
3697,3697,4,5,6,10
3395,2266,6,1,7,7
4319,4319,3,3,8,3
4151,4919,3,8,2,10
4488,2557,3,8,9,5
2794,2339,2,4,6,2
752,752,3,9,9,6
4851,4851,2,8,3,8
3246,3246,8,6,8,1
2092,2092,6,4,9,2
4599,4599,1,4,5,3
2958,2958,4,6,1,8
3784,3784,6,6,6,9
2139,677,9,10,7,2
1049,1808,4,7,8,9
1140,2382,3,8,7,1
2953,1919,5,8,10,3
2139,1193,8,7,4,10
186,186,8,8,4,6
2198,2742,4,1,3,4
353,159,2,7,10,3
2083,2083,1,6,7,2
266,1812,9,10,1,1
1379,2493,2,2,1,5
1453,3857,9,9,9,1
4642,1087,1,1,9,7
4457,4457,3,2,3,10
4448,4448,6,5,5,3
4641,2085,9,8,9,7
186,3282,6,4,10,1
3308,3308,5,1,6,7
889,2343,2,3,6,5
3037,24,8,3,5,9
3279,2358,2,8,9,5
3937,3937,5,6,7,10
967,1928,8,2,6,9
3283,1011,4,7,8,2
2845,1251,2,6,3,9
950,950,6,1,8,6
208,4703,8,9,1,10
167,3235,10,9,3,1
266,3578,8,6,9,9
2872,1139,3,3,2,2
4373,136,2,3,10,4
1279,3532,5,6,10,6
4029,1711,1,6,7,10
355,355,8,10,2,3
4163,1404,2,6,5,7
1244,2252,6,8,3,4
3546,3639,8,2,5,4
524,128,7,6,6,5
880,4716,8,3,7,6
1062,4522,2,9,5,1
1492,3619,5,6,1,8
2139,4794,6,4,7,3
4085,4085,7,1,9,9
4943,4943,10,9,5,3
620,620,9,5,3,3
2525,2525,8,8,4,9
3470,1971,4,6,7,5
1871,4214,3,10,6,1
4216,4514,10,3,7,6
3294,1254,3,1,6,5
1717,1717,3,4,1,5
2388,3202,3,3,9,5
620,4174,4,7,5,8
463,4144,10,8,10,6
906,906,10,1,9,5
370,370,9,6,10,2
511,511,10,8,10,5
240,4011,7,7,9,10
3281,3281,4,10,4,6
2907,4000,2,2,4,1
34,34,1,5,6,1
2022,2022,9,5,1,4
1365,3512,9,4,7,10
4943,670,6,4,3,4
1049,2818,4,5,6,4
3943,308,7,3,1,7
3789,3789,4,2,5,1
3541,3780,5,2,3,9
3550,959,5,8,9,8
2383,2181,3,3,10,8
2122,339,2,10,10,9
3470,3732,6,6,1,1
2381,2381,4,9,6,2
4433,4781,5,9,5,8
42,42,8,1,10,10
4412,4412,8,8,1,8
4015,467,2,9,6,4
1049,3536,6,10,5,3
2349,2349,6,9,1,10
19,3368,3,3,10,10
1049,404,9,5,3,3
4707,2944,4,7,3,1
2279,2014,2,3,4,8
3716,2539,4,1,3,5
1049,1768,6,5,10,1
4657,3157,10,2,9,10
4097,1451,5,3,1,1
4151,3413,7,4,9,2
1761,4980,3,4,6,6
3679,2344,2,7,4,4
3140,4122,1,6,7,3
621,3206,2,3,4,5
389,2752,6,5,3,4
4642,4642,10,9,1,5
